Grid,o1_15,o2_15,o3_15,o4_15,o5_15,o6_15,o7_15,o8_15,o1_21,o2_21,o3_21,o4_21,o5_21,o6_21,o7_21,o8_21,elevation,treecover,strmden,housden,prey_count
866,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1691.735962,0.834700346,4.208303452,62.63999939,19
664,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,NA,NA,836.8728638,0.848953426,4.344552994,21,NA
595,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,NA,NA,NA,764.8920288,0.913729489,4.428915977,7.28000021,12
594,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,886.4591064,0.906044483,3.577237129,14.92000008,9
662,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,NA,NA,NA,1110.466919,0.862819731,3.577237129,13.07999992,0
1005,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0,2,1707.025757,0.768658578,4.264101505,46,11
1003,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,2,2182.478516,0.984586418,3.900409222,4.320000172,14
938,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1059.34314,0.473197252,4.150781631,32.63999939,35
590,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,2,0,2,1646.653076,0.964192986,4.392501354,7.639999866,77
730,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0,988.6220703,0.726947129,3.711068153,2.640000105,0
933,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,NA,NA,1156.634521,0.902347207,4.442269325,6.199999809,0
932,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1990.664307,0.994163871,3.933611631,1,0
525,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,912.2860718,0.959221601,3.550839901,12,18
524,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,1238.302856,0.987194777,3.672606468,2.400000095,5
659,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,2252.315674,0.978517056,3.710798264,1.320000052,7
867,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,2,0,NA,NA,2275.534668,0.91192776,3.896172523,35.52000046,9
1002,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1820.122559,0.818558037,4.245100498,47.72000122,0
794,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,NA,NA,NA,NA,2373.882324,0.974908412,3.917026281,2.440000057,3
726,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,3033.334717,0.950911939,3.467485666,0.479999989,2
862,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2824.96167,0.946534157,3.841029167,0.439999998,37
1139,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3002.04248,0.985809326,4.158005238,0.079999998,0
1272,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,0,0,0,1663.694946,0.654882491,4.353147507,14.76000023,0
1341,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1724.02832,0.771735668,5.003435135,9.359999657,9
1408,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,2607.730225,0.881622732,3.823034525,10.31999969,7
1546,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1997.680298,0.878542721,3.38168788,38.31999969,0
1680,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2814.12793,0.792297721,4.142365456,6.360000134,2
1543,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA,2411.525146,0.977313936,3.510767937,0.119999997,0
1166,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,3648.063477,0.732746422,3.666228294,0.360000014,1
1234,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3927.068359,0.463076651,3.748008728,0.400000006,0
1029,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,4198.222168,0.188862994,3.732459307,5.039999962,1
961,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,4096.788574,0.358047426,3.732459307,2.200000048,NA
460,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1508.71167,0.947061658,3.577444315,48,NA
459,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,1272.729004,0.991000056,3.028484344,6.119999886,NA
325,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,NA,NA,830.3432617,0.988846183,3.45659852,1.679999948,13
393,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1326.810791,0.987151146,3.66686511,0.079999998,13
189,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,NA,NA,NA,NA,478.5072632,NA,2.309651852,0.479999989,NA
255,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,NA,NA,1030.535645,0.99406451,3.191272259,10.72000027,27
323,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,1083.147949,0.993386686,3.191272259,7.199999809,7
392,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1341.567993,0.967399061,3.459499359,36.75999832,NA
254,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,605.663208,0.947646022,3.660513878,70.83999634,11
458,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,911.7618408,0.965798616,3.494885921,15.68000031,NA
461,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,1493.789551,0.961511195,4.009836674,44.59999847,3
526,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,0,0,NA,908.4143677,0.92588228,3.51338625,14,NA
665,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,872.5093384,0.926975965,3.730111122,4.239999771,1
1060,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,4104.810059,0.495768875,3.256523848,0.079999998,0
1061,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,4137.915039,0.316182494,3.674427748,0.079999998,0
993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,3730.395996,0.852083445,3.360831976,0.039999999,1
994,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,3809.367188,0.610076785,3.595836401,0,18
1132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,3695.792969,0.886680245,3.638869524,0.479999989,0
1133,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,NA,3706.211914,0.964137256,3.764947176,0.239999995,0
1201,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,3706.211914,0.964137256,3.764947176,0.239999995,0
927,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,3041.074951,0.920303166,3.682041407,0.239999995,3
1064,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,3301.767822,0.961024761,3.629094124,0.079999998,3
1135,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,2155.205322,0.98534292,4.666404724,0.200000003,0
1134,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,2677.106445,0.978715122,3.725034475,0.200000003,0
1202,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,2874.526611,0.961828411,3.725034475,0.039999999,0
999,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,2581.755127,0.982251406,4.009403229,0.639999986,0
931,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1734.333252,0.991918683,4.435622215,0.479999989,0
1337,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,3471.36084,0.936409235,3.317662477,0.439999998,0
1406,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,2953.28125,0.980690718,3.722069979,0,NA
1269,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,2692.021484,0.964676082,3.429389238,0.239999995,0
92,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,2,0,NA,NA,402.2618408,0.989388108,3.500227213,0,56
24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,311.7417908,0.880522847,2.965206385,20.28000069,43
26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,311.2685547,0.825026631,1.923648477,0.079999998,82
162,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,1,0,NA,756.8546143,0.99852556,3.356918335,0.079999998,31
185,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0,701.2996826,0.975116432,2.500485659,12.35999966,NA
252,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,NA,NA,649.0213013,0.945433438,3.731175661,20.36000061,28
251,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,1,2,0,0,543.7404785,0.912695825,3.381942272,24.31999969,17
184,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,649.0213013,0.945433438,2.644390106,20.36000061,28
111,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,344.278595,0.744627357,2.028752804,0.039999999,24
448,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,1833.603271,0.999887526,3.598594189,0,17
447,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,0,0,NA,2292.524414,0.999226689,3.552582502,0,4
242,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,NA,819.3181152,0.991071463,2.90227437,0.039999999,31
312,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1286.584473,0.996317863,3.854689121,0.119999997,55
379,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1601.072632,0.99975884,3.038795233,0,38
175,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,2,3,NA,NA,531.4163208,0.805562496,2.146531105,0.119999997,37
245,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,893.8031006,0.995806336,3.66650629,0.079999998,15
313,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,1605.104736,0.996789098,3.453735828,0,87
108,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,0,0,0,NA,NA,626.9716797,0.947210312,2.471477747,0.079999998,61
173,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,NA,NA,479.9339905,0.967392564,3.60308814,10.47999954,31
651,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,0,NA,NA,1254.39978,0.985622168,3.504828453,7.039999962,8
819,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2709.485596,0.91267246,3.898735762,1.559999943,19
818,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2546.684082,NA,3.246664524,0.600000024,NA
749,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,NA,NA,2315.416016,NA,0.785934508,0,NA
615,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,1645.883057,0.988172948,4.545418739,72.87999725,9
482,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2883.88623,0.952229142,3.683586121,0.800000012,1
488,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,2589.723145,0.999285161,3.977935076,0.079999998,1
487,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1954.560059,0.991900027,4.381957531,25.92000008,3
417,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,1653.670044,0.986872375,4.423716068,33.04000092,7
484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2149.287842,0.997074366,4.514711857,9.680000305,0
281,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,1182.261719,0.992805839,3.753778219,16.52000046,9
348,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,810.9401855,0.962780476,3.996451616,21.36000061,20
416,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1738.444336,0.999450147,3.996451616,0.239999995,7
420,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2087.95166,0.995588005,4.096371651,8.800000191,71
616,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2129.971191,0.998495579,4.06171751,1.440000057,3
614,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1490.931885,NA,3.111891747,7.71999979,NA
415,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1049.504517,0.963957369,4.084743023,14.72000027,24
352,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,2,0,2,NA,1270.838745,0.997018874,4.056052208,6.599999905,14
214,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1205.041992,0.985453665,3.233333826,47.08000183,8
212,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,632.9380493,0.885712624,3.582180262,120.4000015,NA
682,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1711.943604,0.954651713,3.111891747,73.08000183,33
548,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,NA,1137.479736,0.981113672,3.707006216,91.23999786,23
353,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,NA,913.9629517,0.972471356,3.257151365,24.04000092,28
213,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,2,NA,NA,659.6040649,0.846958041,2.571674824,43.84000015,8
442,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1137.453979,0.943996429,3.635704994,7.28000021,43
439,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,2,NA,NA,1890.096558,0.993237436,3.724146128,4.519999981,27
372,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,NA,NA,NA,1016.583923,0.992811263,3.245430946,1.600000024,28
303,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,2,0,0,478.1755676,0.783652067,3.28601861,63.75999832,95
445,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,1508.152222,0.995114744,3.321954727,1.960000038,27
512,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1203.02832,0.946411192,3.271486521,22.68000031,14
326,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,785.6987305,0.995179534,3.793305397,1.200000048,25
533,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1622.618896,0.852267921,3.741617441,58.36000061,3
192,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,177.085083,NA,3.575393915,21.52000046,NA
260,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,375.8578186,0.981650174,3.83396697,0.360000014,1
395,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,1192.944824,0.963481367,3.449285507,32.40000153,16
394,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1387.682251,0.988829494,3.793305397,1.200000048,63
190,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,428.4371338,NA,1.913247824,13.11999989,NA
463,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1874.022095,0.986272216,3.312716246,1.960000038,1
191,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,191.3424835,NA,3.680860996,60,NA
945,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0,3501.826416,0.758060575,3.801646709,73.91999817,0
876,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3812.942871,0.684531391,3.540740013,1.120000005,0
877,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,3918.889893,0.512640834,3.73754406,0.800000012,0
1018,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,3800.942383,NA,2.121901512,1.200000048,NA
1220,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,3795.942627,NA,2.866261721,1.440000057,NA
1221,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,4015.634033,NA,0.359753311,1.360000014,NA
1218,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,3510.325439,NA,0.568291187,0.639999986,NA
882,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,3177.855225,NA,3.629883766,0.879999995,NA
1016,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,4155.48877,0.25838846,3.601562023,2.079999924,0
950,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,3266.379639,NA,1.298561215,1.039999962,NA
878,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2865.537842,0.702053964,4.646740437,0.400000006,2
1074,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,2640.227539,0.94921726,4.028826237,11.68000031,3
1142,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,NA,NA,NA,3061.020508,0.997249544,4.198889732,0.239999995,7
1346,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,2174.416992,0.936636925,3.932633877,18.47999954,6
1417,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3174.108398,NA,0.080280855,0.159999996,NA
1149,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,NA,NA,NA,2339.2229,0.92999953,4.179739952,29.92000008,6
808,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,NA,NA,NA,NA,2929.049316,0.928270519,3.644450426,0.159999996,6
600,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,NA,1612.71228,0.926401734,3.540739775,25.04000092,30
668,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,1531.55542,0.916501403,3.767334223,22.63999939,5
601,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1806.327637,0.921303749,3.698366642,20.23999977,10
667,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,1549.640747,0.897326469,3.820059061,27.44000053,7
672,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,NA,2805.037598,0.908422291,3.952107906,1.799999952,42
673,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,3351.97583,0.894491017,3.602388859,0.439999998,2
801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1735.028809,0.968955159,3.264657736,6.119999886,24
803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,1939.021729,0.947335303,3.797049522,7.440000057,8
735,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,2182.713867,0.948723257,4.009362221,17.84000015,25
736,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2128.758789,0.83028239,3.282248974,22.52000046,50
741,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,2804.825928,0.871940851,3.774075031,0.360000014,8
739,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2251.172852,0.829912484,3.633860588,10.84000015,24
802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1450.417236,0.769990265,3.611888885,57.68000031,22
670,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1785.050415,0.857266366,3.865297318,33.08000183,31
807,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,2523.89502,0.923259914,3.965492964,0.400000006,4
873,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2926.463867,0.931371093,4.069828033,6.159999847,6
943,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,NA,3267.01123,0.888869107,4.229043484,1.600000024,0
874,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,2438.215576,0.893164039,4.429140091,7.920000076,3
941,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,2572.418457,0.915520549,3.818254709,11.60000038,65
875,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,3407.073242,0.863913715,3.614670277,0.159999996,0
1010,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,2012.023315,0.71821022,5.337112904,72.31999969,50
